input_target_molecule_smiles,mapped_input_target_molecule_smiles,target_substructure_smarts,substructure_atom_map,disconnection_map,synthon_a,synthon_a_label,synthon_b,synthon_b_label,synthon_a_building_block_class,synthon_a_building_block_label,synthon_b_building_block_class,synthon_b_building_block_label,synthon_a_building_block_smiles,synthon_a_building_block_cas,synthon_a_building_block_price,synthon_a_building_block_material,synthon_b_building_block_smiles,synthon_b_building_block_cas,synthon_b_building_block_price,synthon_b_building_block_material
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,chloride,3,bromide,4,Cc1ncc(Cl)cn1,54198-89-9,547.8,AMBH2D6EBA35-5G,Fc1ccccc1Br,1072-85-1,52.00,B66809-25G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,chloride,3,iodide,4,Cc1ncc(Cl)cn1,54198-89-9,547.8,AMBH2D6EBA35-5G,Fc1ccccc1I,348-52-7,43.40,219401-25G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,chloride,3,boronate,4,Cc1ncc(Cl)cn1,54198-89-9,547.8,AMBH2D6EBA35-5G,OB(O)c1ccccc1F,1993-03-9,42.50,445223-1G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,bromide,3,hydrogen,4,Cc1ncc(Br)cn1,,55.10,CDS022509-100MG,Fc1ccccc1,462-06-6,24.40,F6001-5G-A
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,bromide,3,alcohol,4,Cc1ncc(Br)cn1,,55.10,CDS022509-100MG,Oc1ccccc1F,367-12-4,38.30,F12804-10G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,bromide,3,amine,4,Cc1ncc(Br)cn1,,55.10,CDS022509-100MG,Nc1ccccc1F,348-54-9,24.30,F3401-25G-A
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,bromide,3,acid,4,Cc1ncc(Br)cn1,,55.10,CDS022509-100MG,O=C(O)c1ccccc1F,445-29-4,34.70,412244-25G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,bromide,3,chloride,4,Cc1ncc(Br)cn1,,55.10,CDS022509-100MG,Fc1ccccc1Cl,348-51-6,29.30,162302-5G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,bromide,3,bromide,4,Cc1ncc(Br)cn1,,55.10,CDS022509-100MG,Fc1ccccc1Br,1072-85-1,52.00,B66809-25G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,bromide,3,iodide,4,Cc1ncc(Br)cn1,,55.10,CDS022509-100MG,Fc1ccccc1I,348-52-7,43.40,219401-25G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,bromide,3,boronate,4,Cc1ncc(Br)cn1,,55.10,CDS022509-100MG,OB(O)c1ccccc1F,1993-03-9,42.50,445223-1G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,iodide,3,hydrogen,4,Cc1ncc(I)cn1,1447606-27-0,1557.15,ENAH65919CC6-2.5G,Fc1ccccc1,462-06-6,24.40,F6001-5G-A
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,iodide,3,alcohol,4,Cc1ncc(I)cn1,1447606-27-0,1557.15,ENAH65919CC6-2.5G,Oc1ccccc1F,367-12-4,38.30,F12804-10G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,iodide,3,amine,4,Cc1ncc(I)cn1,1447606-27-0,1557.15,ENAH65919CC6-2.5G,Nc1ccccc1F,348-54-9,24.30,F3401-25G-A
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,iodide,3,acid,4,Cc1ncc(I)cn1,1447606-27-0,1557.15,ENAH65919CC6-2.5G,O=C(O)c1ccccc1F,445-29-4,34.70,412244-25G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,iodide,3,chloride,4,Cc1ncc(I)cn1,1447606-27-0,1557.15,ENAH65919CC6-2.5G,Fc1ccccc1Cl,348-51-6,29.30,162302-5G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,iodide,3,bromide,4,Cc1ncc(I)cn1,1447606-27-0,1557.15,ENAH65919CC6-2.5G,Fc1ccccc1Br,1072-85-1,52.00,B66809-25G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,iodide,3,iodide,4,Cc1ncc(I)cn1,1447606-27-0,1557.15,ENAH65919CC6-2.5G,Fc1ccccc1I,348-52-7,43.40,219401-25G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,iodide,3,boronate,4,Cc1ncc(I)cn1,1447606-27-0,1557.15,ENAH65919CC6-2.5G,OB(O)c1ccccc1F,1993-03-9,42.50,445223-1G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,boronate,3,hydrogen,4,Cc1ncc(B(O)O)cn1,1034924-06-5,60.5,AMBH2D6F7019-250MG,Fc1ccccc1,462-06-6,24.40,F6001-5G-A
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,boronate,3,alcohol,4,Cc1ncc(B(O)O)cn1,1034924-06-5,60.5,AMBH2D6F7019-250MG,Oc1ccccc1F,367-12-4,38.30,F12804-10G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,boronate,3,amine,4,Cc1ncc(B(O)O)cn1,1034924-06-5,60.5,AMBH2D6F7019-250MG,Nc1ccccc1F,348-54-9,24.30,F3401-25G-A
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,boronate,3,acid,4,Cc1ncc(B(O)O)cn1,1034924-06-5,60.5,AMBH2D6F7019-250MG,O=C(O)c1ccccc1F,445-29-4,34.70,412244-25G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,boronate,3,chloride,4,Cc1ncc(B(O)O)cn1,1034924-06-5,60.5,AMBH2D6F7019-250MG,Fc1ccccc1Cl,348-51-6,29.30,162302-5G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,boronate,3,bromide,4,Cc1ncc(B(O)O)cn1,1034924-06-5,60.5,AMBH2D6F7019-250MG,Fc1ccccc1Br,1072-85-1,52.00,B66809-25G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,boronate,3,iodide,4,Cc1ncc(B(O)O)cn1,1034924-06-5,60.5,AMBH2D6F7019-250MG,Fc1ccccc1I,348-52-7,43.40,219401-25G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Cc1nc[c:1](-[c:2]2ccccc2F)cn1,[c:1]-[c:2],"[1, 2]","[1, 2]",Cc1nc[cH:1]cn1,1,Fc1cccc[cH:2]1,2,boronate,3,boronate,4,Cc1ncc(B(O)O)cn1,1034924-06-5,60.5,AMBH2D6F7019-250MG,OB(O)c1ccccc1F,1993-03-9,42.50,445223-1G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,alcohol,3,hydrogen,4,Oc1ncc(-c2ccccc2F)cn1,1111103-52-6,420,CO1H324A9BD8-250MG,C,74-82-8,1610.00,463035-24L
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,alcohol,3,alcohol,4,Oc1ncc(-c2ccccc2F)cn1,1111103-52-6,420,CO1H324A9BD8-250MG,CO,67-56-1,30.20,M3641-500ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,alcohol,3,amine,4,Oc1ncc(-c2ccccc2F)cn1,1111103-52-6,420,CO1H324A9BD8-250MG,CN,74-89-5,40.10,534102-250ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,alcohol,3,acid,4,Oc1ncc(-c2ccccc2F)cn1,1111103-52-6,420,CO1H324A9BD8-250MG,CC(=O)O,64-19-7,67.00,W200611-1KG-K
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,alcohol,3,chloride,4,Oc1ncc(-c2ccccc2F)cn1,1111103-52-6,420,CO1H324A9BD8-250MG,CCl,74-87-3,252.00,294799-200ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,alcohol,3,bromide,4,Oc1ncc(-c2ccccc2F)cn1,1111103-52-6,420,CO1H324A9BD8-250MG,CBr,74-83-9,24.10,48624
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,alcohol,3,iodide,4,Oc1ncc(-c2ccccc2F)cn1,1111103-52-6,420,CO1H324A9BD8-250MG,CI,74-88-4,112.00,456756-100ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,alcohol,3,boronate,4,Oc1ncc(-c2ccccc2F)cn1,1111103-52-6,420,CO1H324A9BD8-250MG,CB(O)O,13061-96-6,43.80,165336-1G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,amine,3,hydrogen,4,Nc1ncc(-c2ccccc2F)cn1,893739-85-0,420,CO1H324A9BD7-250MG,C,74-82-8,1610.00,463035-24L
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,amine,3,alcohol,4,Nc1ncc(-c2ccccc2F)cn1,893739-85-0,420,CO1H324A9BD7-250MG,CO,67-56-1,30.20,M3641-500ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,amine,3,amine,4,Nc1ncc(-c2ccccc2F)cn1,893739-85-0,420,CO1H324A9BD7-250MG,CN,74-89-5,40.10,534102-250ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,amine,3,acid,4,Nc1ncc(-c2ccccc2F)cn1,893739-85-0,420,CO1H324A9BD7-250MG,CC(=O)O,64-19-7,67.00,W200611-1KG-K
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,amine,3,chloride,4,Nc1ncc(-c2ccccc2F)cn1,893739-85-0,420,CO1H324A9BD7-250MG,CCl,74-87-3,252.00,294799-200ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,amine,3,bromide,4,Nc1ncc(-c2ccccc2F)cn1,893739-85-0,420,CO1H324A9BD7-250MG,CBr,74-83-9,24.10,48624
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,amine,3,iodide,4,Nc1ncc(-c2ccccc2F)cn1,893739-85-0,420,CO1H324A9BD7-250MG,CI,74-88-4,112.00,456756-100ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,amine,3,boronate,4,Nc1ncc(-c2ccccc2F)cn1,893739-85-0,420,CO1H324A9BD7-250MG,CB(O)O,13061-96-6,43.80,165336-1G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,chloride,3,hydrogen,4,Fc1ccccc1-c1cnc(Cl)nc1,1048338-45-9,650,COMH4211AF1D-250MG,C,74-82-8,1610.00,463035-24L
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,chloride,3,alcohol,4,Fc1ccccc1-c1cnc(Cl)nc1,1048338-45-9,650,COMH4211AF1D-250MG,CO,67-56-1,30.20,M3641-500ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,chloride,3,amine,4,Fc1ccccc1-c1cnc(Cl)nc1,1048338-45-9,650,COMH4211AF1D-250MG,CN,74-89-5,40.10,534102-250ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,chloride,3,acid,4,Fc1ccccc1-c1cnc(Cl)nc1,1048338-45-9,650,COMH4211AF1D-250MG,CC(=O)O,64-19-7,67.00,W200611-1KG-K
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,chloride,3,chloride,4,Fc1ccccc1-c1cnc(Cl)nc1,1048338-45-9,650,COMH4211AF1D-250MG,CCl,74-87-3,252.00,294799-200ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,chloride,3,bromide,4,Fc1ccccc1-c1cnc(Cl)nc1,1048338-45-9,650,COMH4211AF1D-250MG,CBr,74-83-9,24.10,48624
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,chloride,3,iodide,4,Fc1ccccc1-c1cnc(Cl)nc1,1048338-45-9,650,COMH4211AF1D-250MG,CI,74-88-4,112.00,456756-100ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,chloride,3,boronate,4,Fc1ccccc1-c1cnc(Cl)nc1,1048338-45-9,650,COMH4211AF1D-250MG,CB(O)O,13061-96-6,43.80,165336-1G
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,bromide,3,hydrogen,4,Fc1ccccc1-c1cnc(Br)nc1,,1080,CO1H324A9BD5-1G,C,74-82-8,1610.00,463035-24L
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,bromide,3,alcohol,4,Fc1ccccc1-c1cnc(Br)nc1,,1080,CO1H324A9BD5-1G,CO,67-56-1,30.20,M3641-500ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,bromide,3,amine,4,Fc1ccccc1-c1cnc(Br)nc1,,1080,CO1H324A9BD5-1G,CN,74-89-5,40.10,534102-250ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,bromide,3,acid,4,Fc1ccccc1-c1cnc(Br)nc1,,1080,CO1H324A9BD5-1G,CC(=O)O,64-19-7,67.00,W200611-1KG-K
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,bromide,3,chloride,4,Fc1ccccc1-c1cnc(Br)nc1,,1080,CO1H324A9BD5-1G,CCl,74-87-3,252.00,294799-200ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,bromide,3,bromide,4,Fc1ccccc1-c1cnc(Br)nc1,,1080,CO1H324A9BD5-1G,CBr,74-83-9,24.10,48624
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,bromide,3,iodide,4,Fc1ccccc1-c1cnc(Br)nc1,,1080,CO1H324A9BD5-1G,CI,74-88-4,112.00,456756-100ML
CC1=NC=C(C2=CC=CC=C2F)C=N1,Fc1ccccc1-c1cn[c:1]([CH3:2])nc1,[c:1]-[C:2],"[1, 2]","[1, 2]",Fc1ccccc1-c1cn[cH:1]nc1,1,[CH4:2],2,bromide,3,boronate,4,Fc1ccccc1-c1cnc(Br)nc1,,1080,CO1H324A9BD5-1G,CB(O)O,13061-96-6,43.80,165336-1G
C=C(COC(=O)CC#N)C(=O)OCC,C=[C:1](C(=O)OCC)[CH2:2]OC(=O)CC#N,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH:1]C(=O)OCC,1,N#CCC(=O)O[CH3:2],2,hydrogen,3,hydrogen,4,C=CC(=O)OCC,140-88-5,38.40,E9706-100ML,COC(=O)CC#N,105-34-0,37.30,108421-25G
C=C(COC(=O)CC#N)C(=O)OCC,C=[C:1](C(=O)OCC)[CH2:2]OC(=O)CC#N,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH:1]C(=O)OCC,1,N#CCC(=O)O[CH3:2],2,bromide,3,hydrogen,4,C=C(Br)C(=O)OCC,5459-35-8,750,COM497511779-10G,COC(=O)CC#N,105-34-0,37.30,108421-25G
C=C(COC(=O)CC#N)C(=O)OCC,C=[C:1](COC(=O)CC#N)[C:2](=O)OCC,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH:1]COC(=O)CC#N,1,CCO[CH:2]=O,2,hydrogen,3,hydrogen,4,C=CCOC(=O)CC#N,13361-32-5,721.00,691186-1KG,CCOC=O,109-94-4,32.00,112682-25ML
C=C(COC(=O)CC#N)C(=O)OCC,C=[C:1](COC(=O)CC#N)[C:2](=O)OCC,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH:1]COC(=O)CC#N,1,CCO[CH:2]=O,2,hydrogen,3,amine,4,C=CCOC(=O)CC#N,13361-32-5,721.00,691186-1KG,CCOC(N)=O,51-79-6,95.20,94300-50G
C=C(COC(=O)CC#N)C(=O)OCC,C=[C:1](COC(=O)CC#N)[C:2](=O)OCC,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH:1]COC(=O)CC#N,1,CCO[CH:2]=O,2,hydrogen,3,chloride,4,C=CCOC(=O)CC#N,13361-32-5,721.00,691186-1KG,CCOC(=O)Cl,541-41-3,21.10,185892-5G
C=C(COC(=O)CC#N)C(=O)OCC,C=C(C(=O)OCC)[CH2:1][O:2]C(=O)CC#N,[C:1]-[O:2],"[1, 2]","[1, 2]",C=C(C(=O)OCC)[CH3:1],1,N#CCC(=O)[OH:2],2,hydrogen,3,hydrogen,4,C=C(C)C(=O)OCC,97-63-2,52.30,234893-100ML,N#CCC(=O)O,372-09-8,58.20,C88505-25G
C=C(COC(=O)CC#N)C(=O)OCC,C=C(C(=O)OCC)[CH2:1][O:2]C(=O)CC#N,[C:1]-[O:2],"[1, 2]","[1, 2]",C=C(C(=O)OCC)[CH3:1],1,N#CCC(=O)[OH:2],2,alcohol,3,hydrogen,4,C=C(CO)C(=O)OCC,10029-04-6,94.00,752975-5G,N#CCC(=O)O,372-09-8,58.20,C88505-25G
C=C(COC(=O)CC#N)C(=O)OCC,C=C(C(=O)OCC)[CH2:1][O:2]C(=O)CC#N,[C:1]-[O:2],"[1, 2]","[1, 2]",C=C(C(=O)OCC)[CH3:1],1,N#CCC(=O)[OH:2],2,acid,3,hydrogen,4,C=C(CC(=O)O)C(=O)OCC,3377-29-5,165.9,ENA428683066-100MG,N#CCC(=O)O,372-09-8,58.20,C88505-25G
C=C(COC(=O)CC#N)C(=O)OCC,C=C(C(=O)OCC)[CH2:1][O:2]C(=O)CC#N,[C:1]-[O:2],"[1, 2]","[1, 2]",C=C(C(=O)OCC)[CH3:1],1,N#CCC(=O)[OH:2],2,chloride,3,hydrogen,4,C=C(CCl)C(=O)OCC,17435-77-7,235.2,ENA517162140-2.5G,N#CCC(=O)O,372-09-8,58.20,C88505-25G
C=C(COC(=O)CC#N)C(=O)OCC,C=C(C(=O)OCC)[CH2:1][O:2]C(=O)CC#N,[C:1]-[O:2],"[1, 2]","[1, 2]",C=C(C(=O)OCC)[CH3:1],1,N#CCC(=O)[OH:2],2,bromide,3,hydrogen,4,C=C(CBr)C(=O)OCC,17435-72-2,58.50,425222-1G,N#CCC(=O)O,372-09-8,58.20,C88505-25G
